SupplierID,Supplier,CCFound,CCRegNo,CCFoundName,CHFound,CHRegNo,CHFoundName,GivenCompanyCategory,Status,CH_VCSE_Strict,CH_VCSE_Loose,CIC_Name contains CIC,CQCCareHome,CQCCareHomeNumber,Website_VCSE_Info_Available,Website_VCSE_Info,Supplier_Type_CC+VCSEStrict+CIC,Supplier_Type_CC+VCSELoose+CIC,Supplier_Type_VCSEManual,Supplier_Type_VCSEManual_ExclNHSLA,GPServices,Hospice,NHS,LA,GOV,PoliceFire,PHB_CHC,CareHome,Solicitor,Executor,PharmOp,University,School,LMC_LPC,Redacted,Uninformative,SupplierSector,SUPPLIER_STANDARD_NAME
108,ABSOLUTE HEALTH CARE LTD,0,,,1,10584918,ABSOLUTE HEALTHCARE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ABSOLUTE HEALTHCARE LTD
109,ABSOLUTE INTERPRETING & TRANSLATION LTD,0,,,1,6044167,ABSOLUTE INTERPRETING & TRANSLATIONS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ABSOLUTE INTERPRETING & TRANSLATIONS LIMITED
110,ABSOLUTELY CULTURED LTD,1,1162199,ABSOLUTELY CULTURED LIMITED,1,9106231,ABSOLUTELY CULTURED LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ABSOLUTELY CULTURED LIMITED
111,ABUNDANT GRACE,0,,,1,13048654,ABUNDANT GRACE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ABUNDANT GRACE
112,ACACIA LODGE,0,,,1,8625687,Henley Care Management Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,HENLEY CARE MANAGEMENT LIMITED
113,ACADEMIC HEALTH SCIENCE NETWORK FOR THE NORTH EAST & NORTH CUMBRIA LTD,0,,,1,8727658,THE ACADEMIC HEALTH SCIENCE NETWORK FOR THE NORTH EAST AND NORTH CUMBRIA LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CHnotCC,0,1,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,THE ACADEMIC HEALTH SCIENCE NETWORK FOR THE NORTH EAST AND NORTH CUMBRIA LIMITED
114,ACCELERATE CIC,0,,,1,7733466,ACCELERATE HEALTH CIC,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCELERATE HEALTH CIC
115,ACCELERUS LTD,0,,,1,8628862,ACCELERUS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCELERUS LIMITED
116,ACCENDA LTD,0,,,1,6286562,ACCENDA LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCENDA LIMITED
117,ACCENTURE (UK) LTD,0,,,1,4757301,ACCENTURE (UK) LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCENTURE (UK) LIMITED
118,ACCESS COMMUNITY TRUST,1,1135640,ACCESS COMMUNITY TRUST,1,7140266,ACCESS COMMUNITY TRUST,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCESS COMMUNITY TRUST
119,ACCESS HEALTH CARE LTD,0,,,1,5720179,ACCESS HEALTH CARE LTD,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CHnotCC,0,1,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCESS HEALTH CARE LTD
120,ACCESS MOBILITY TRANSPORT LTD,0,,,1,4601514,ACCESS MOBILITY TRANSPORT LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCESS MOBILITY TRANSPORT LIMITED
121,ACCESS SELF STORAGE LTD,0,,,1,5526726,ACCESS SELF STORAGE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCESS SELF STORAGE LIMITED
122,ACCI,1,286111,ACCI,1,4014153,AFRICAN CARIBBEAN COMMUNITY INITIATIVE (A.C.C.I.),Private Limited Company by guarantee without share capital use of 'Limited' exemption,CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCI
123,ACCIDENT & EMERGENCY AGENCY LTD,0,,,1,5927852,ACCIDENT & EMERGENCY AGENCY LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCIDENT & EMERGENCY AGENCY LIMITED
124,ACCOLADE SUPPORT & CARE LTD,0,,,1,8489684,ACCOLADE SUPPORT AND CARE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOLADE SUPPORT AND CARE LTD
125,ACCOMPLICE FIRST LTD,0,,,1,9516154,ACCOMPLICE FIRST LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOMPLICE FIRST LIMITED
126,ACCOMPLISH,0,,,1,6136741,ACCOMPLISH LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOMPLISH LIMITED
127,ACCOMPLISH GROUP,0,,,1,2147328,ACCOMPLISH GROUP LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOMPLISH GROUP LIMITED
128,ACCOMPLISH GROUP LIFESTYLES LTD,0,,,1,4949085,ACCOMPLISH GROUP LIFESTYLES LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOMPLISH GROUP LIFESTYLES LIMITED
129,ACCOMPLISH GROUP SUPPORT LTD,0,,,1,2187883,ACCOMPLISH GROUP SUPPORT LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOMPLISH GROUP SUPPORT LIMITED
130,ACCORD HOUSING ASSOCIATION LTD,0,,,1,1617349,ACCORD HOUSING ASSOCIATION LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCORD HOUSING ASSOCIATION LTD
131,ACCOUNTABLE CARE ENTERPRISE LTD,0,,,1,11056875,ACCOUNTABLE CARE ENTERPRISE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCOUNTABLE CARE ENTERPRISE LIMITED
132,ACCREDO SUPPORT & DEVELOPMENT LTD,0,,,1,4704171,ACCREDO SUPPORT AND DEVELOPMENT LTD.,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCREDO SUPPORT AND DEVELOPMENT LTD.
133,ACCRINGTON VIC HAC,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCRINGTON VIC HAC
134,ACCURE HEALTH CONSULTANCY LTD,0,,,1,9491915,ACCURE HEALTH CONSULTANCY LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACCURE HEALTH CONSULTANCY LTD
135,ACE,1,801589,ACE,0,,,,CCnotCH,0,0,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACE
136,ACE COMMUNITY PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACE COMMUNITY PRACTICE
137,ACEGOLD LTD T/A HAMILTON HOUSE CARE HOME,0,,,1,3484784,ACEGOLD LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACEGOLD LIMITED
138,ACEPAY LTD TRADING ACC,0,,,1,2389084,ACEPAY LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACEPAY LIMITED
139,ACHIEVING FOR CHILDREN LTD,0,,,1,8878185,ACHIEVING FOR CHILDREN COMMUNITY INTEREST COMPANY,Community Interest Company,CHnotCC,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACHIEVING FOR CHILDREN COMMUNITY INTEREST COMPANY
140,ACME CARE LTD,0,,,1,4150091,ACME CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACME CARE LIMITED
141,ACORN CARE & EDUCATION LTD,0,,,1,5019430,ACORN CARE AND EDUCATION LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACORN CARE AND EDUCATION LIMITED
142,ACORN CARE HOME,0,,,0,,,,NotCCorCH,0,0,0,1,1-133752066,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACORN CARE HOME
143,ACORN COURT,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACORN COURT
144,ACORN D J & PARTNER,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORN D J & PARTNER
145,ACORN GROUP PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORN GROUP PRACTICE
146,ACORN HEALTH PARTNERSHIP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORN HEALTH PARTNERSHIP
147,ACORN HILL NURSING HOME,0,,,1,12942112,Acorn Hill Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACORN HILL LIMITED
148,ACORN MEDICAL CENTRE,0,,,1,10771707,"THE CONFEDERATION, HILLINGDON CIC",Community Interest Company,CHnotCC,1,1,0,0,,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,"THE CONFEDERATION, HILLINGDON CIC"
149,ACORN MEDICAL PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORN MEDICAL PRACTICE
150,ACORN SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORN SURGERY
151,ACORN TO OAK HOMECARE LTD,0,,,1,11156375,ACORN TO OAK HOMECARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACORN TO OAK HOMECARE LIMITED
152,ACORNS CHILDRENS HOSPICE TRUST,1,700859,ACORNS CHILDRENS HOSPICE TRUST,1,2036103,ACORNS CHILDREN'S HOSPICE TRUST,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ACORNS CHILDRENS HOSPICE TRUST
153,ACORNS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACORNS SURGERY
154,ACQUIRE INC LTD,0,,,1,11457100,ACQUIRE INC LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACQUIRE INC LIMITED
155,ACRE SURGERY NORTHWOOD HEALTH CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACRE SURGERY NORTHWOOD HEALTH CENTRE
156,ACREFIELD  SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACREFIELD SURGERY
157,ACREFIELD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACREFIELD SURGERY
158,ACRESWOOD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ACRESWOOD SURGERY
159,ACS BUSINESS SUPPLIES,0,,,1,13866966,ACS BUSINESS SUPPLIES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACS BUSINESS SUPPLIES LTD
160,ACTION ASSIST LTD,0,,,1,3947256,ACTION ASSIST LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION ASSIST LIMITED
161,ACTION FOR ASD,1,1064671,ACTION FOR ASD,1,4243981,ACTION FOR ASD,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR ASD
162,ACTION FOR CARE LTD,0,,,1,6679336,ACTION FOR CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-10638638256,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACTION FOR CARE LIMITED
163,ACTION FOR CARERS (OXFORDSHIRE) LTD,1,1149577,ACTION FOR CARERS (OXFORDSHIRE) LTD,1,8125002,ACTION FOR CARERS (OXFORDSHIRE) LTD,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR CARERS (OXFORDSHIRE) LTD
164,ACTION FOR CHILDREN,1,1068215,ACTION FOR CHILDREN,1,4764232,ACTION FOR CHILDREN,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR CHILDREN
165,ACTION FOR CHILDREN SERVICES LTD,0,,,1,2332388,ACTION FOR CHILDREN SERVICES LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR CHILDREN SERVICES LIMITED
166,ACTION FOR DEAFNESS,1,1122579,ACTION FOR DEAFNESS,1,6205458,ACTION FOR DEAFNESS,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR DEAFNESS
167,ACTION FOR FAMILY CARERS LTD,1,1127164,ACTION FOR FAMILY CARERS,1,6680960,ACTION FOR FAMILY CARERS,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION FOR FAMILY CARERS
168,ACTION ON HEARING LOSS,1,207720,ACTION ON HEARING LOSS,1,7566245,ACTION ON HEARING LOSS LIMITED,Private company limited by guarantee without share capital,CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION ON HEARING LOSS
169,ACTION TOGETHER CIO,1,1165512,ACTION TOGETHER CIO,1,CE005376,ACTION TOGETHER CIO,Charitable Incorporated Organisation,CC&CH,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTION TOGETHER CIO
170,ACTIVE ASSISTANCE,0,,,1,6470511,ACTIVE ASSISTANCE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTIVE ASSISTANCE LIMITED
171,ACTIVE CARE HOMES LTD,0,,,1,5660543,ACTIVE CARE HOMES LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-1726648201,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACTIVE CARE HOMES LIMITED
172,ACTIVE CONNECTIONS,0,,,1,7501145,ACTIVE CONNECTIONS LTD,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CHnotCC,0,1,0,0,,1,Not for Profit,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTIVE CONNECTIONS LTD
173,ACTIVE GLOUCESTERSHIRE LTD,1,1138546,ACTIVE GLOUCESTERSHIRE,1,7344552,ACTIVE GLOUCESTERSHIRE,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ACTIVE GLOUCESTERSHIRE
174,ACTIVE PATHWAYS LTD,0,,,1,4903455,ACTIVE PATHWAYS LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-120794523,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ACTIVE PATHWAYS LIMITED
175,AD & GV BENNETT,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,AD & GV BENNETT
176,AD BYERS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,AD BYERS
177,ADAM BLADEN 02F,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADAM BLADEN 02F
178,ADAM HOUSE MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADAM HOUSE MEDICAL CENTRE
179,ADAM HTT LTD T/A ADAM,0,,,1,7718565,ADAM HTT LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADAM HTT LIMITED
180,ADAM PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADAM PRACTICE
181,ADAM ROUILLY LTD,0,,,1,1035492,"ADAM, ROUILLY LIMITED",Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,"ADAM, ROUILLY LIMITED"
182,ADAMS CARE LTD,0,,,1,8850077,ADAMS CARE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADAMS CARE LTD
183,ADAPTIVE IT SOLUTIONS,0,,,1,4358358,ADAPTIVE IT SOLUTIONS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADAPTIVE IT SOLUTIONS LIMITED
184,ADARA HEALTHCARE LTD,0,,,1,10042126,ADARA HOLDINGS LTD.,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADARA HOLDINGS LTD.
185,ADDACTION,1,1001957,ADDACTION,1,2580377,ADDACTION,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDACTION
186,ADDERLEY GREEN MEDICAL SERVICES LTD,0,,,1,9965824,ADDERLEY GREEN MEDICAL SERVICES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDERLEY GREEN MEDICAL SERVICES LTD
187,ADDINGTON MEDICAL PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADDINGTON MEDICAL PRACTICE
188,ADDINGTON ROAD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADDINGTON ROAD SURGERY
189,ADDISCOMBE ROAD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADDISCOMBE ROAD SURGERY
190,ADDISON LEE,0,,,1,1205530,ADDISON LEE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDISON LEE LIMITED
191,ADDISON LEE CORPORATE SALES,0,,,1,1205530,ADDISON LEE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDISON LEE LIMITED
192,ADDISS,1,1070827,ADDISS,0,,,,CCnotCH,0,0,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDISS
193,ADDVANCED SOLUTIONS COMMUNITY NETWORK CIC,0,,,1,8251733,ADDVANCED SOLUTIONS COMMUNITY NETWORK CIC,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADDVANCED SOLUTIONS COMMUNITY NETWORK CIC
194,ADECCO UK LTD,0,,,1,593232,ADECCO UK LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADECCO UK LIMITED
195,ADELAIDE MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADELAIDE MEDICAL CENTRE
196,ADELAIDE MEDICAL CENTRE LONDON,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADELAIDE MEDICAL CENTRE LONDON
197,ADELAIDE STREET SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADELAIDE STREET SURGERY
198,ADELPHI CARE SERVICES LTD,0,,,1,5058188,ADELPHI CARE SERVICES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADELPHI CARE SERVICES LTD
199,ADEX CARE LTD,0,,,1,8050586,ADEX CARE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADEX CARE LTD
200,ADHD NORTH WEST,1,1082031,ADHD NORTH WEST,1,CE019624,ADHD NORTH WEST,Charitable Incorporated Organisation,CC&CH,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADHD NORTH WEST
201,ADHD SOLUTIONS CIC,0,,,1,5984267,ADHD SOLUTIONS COMMUNITY INTEREST COMPANY,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADHD SOLUTIONS COMMUNITY INTEREST COMPANY
202,ADICHIS HEALTHCARE LTD,0,,,1,5297951,ADICHIS HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADICHIS HEALTHCARE LIMITED
203,ADIEMUS CARE LTD,0,,,1,7747136,LARCHWOOD CARE HOMES (SOUTH) LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,LARCHWOOD CARE HOMES (SOUTH) LIMITED
204,ADL LIVERPOOL LTD TA ROXBURGH HOUSE,0,,,1,9729306,ADL LIVERPOOL LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADL LIVERPOOL LIMITED
205,ADL PLC,0,,,1,2463465,ADL PLC,Public Limited Company,CHnotCC,0,0,0,1,1-230646821,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ADL PLC
206,ADLER & ROSENBERG,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ADLER & ROSENBERG
207,ADMIRAL HEALTHCARE LTD,0,,,1,5851975,ADMIRAL HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ADMIRAL HEALTHCARE LIMITED
